time,hex,callsign,latitude,longitude,no_position,altitude,squawk,speed,track
2021-01-09 07:38:29Z.802,0x8a030b,SJY182,0,0,P,7475,3327,241,323
2021-01-09 07:38:29Z.876,0x8a030b,SJY182,0,0,P,7475,3327,241,323
2021-01-09 07:38:30Z.128,0x8a030b,SJY182,0,0,P,7525,3327,242,324
2021-01-09 07:38:30Z.168,0x8a030b,SJY182,0,0,P,7525,3327,241,323
2021-01-09 07:38:30Z.744,0x8a030b,SJY182,-6.08336,106.53046,P,7550,3327,242,324
2021-01-09 07:38:30Z.850,0x8a030b,SJY182,0,0,P,7500,3327,241,323
2021-01-09 07:38:31Z.096,0x8a030b,SJY182,0,0,P,7575,3327,242,324
2021-01-09 07:38:31Z.872,0x8a030b,SJY182,0,0,P,7625,3327,242,326
2021-01-09 07:38:32Z.096,0x8a030b,SJY182,0,0,P,7650,3327,242,326
2021-01-09 07:38:32Z.160,0x8a030b,SJY182,0,0,P,7575,3327,242,324
2021-01-09 07:38:33Z.744,0x8a030b,SJY182,-6.08047,106.52869,P,7750,3327,244,329
2021-01-09 07:38:33Z.816,0x8a030b,SJY182,-6.08047,106.52869,P,7750,3327,244,329
2021-01-09 07:38:33Z.842,0x8a030b,SJY182,-6.08135,106.52921,P,7700,3327,243,328
2021-01-09 07:38:34Z.136,0x8a030b,SJY182,-6.08047,106.52869,P,7750,3327,244,329
2021-01-09 07:38:34Z.150,0x8a030b,SJY182,0,0,P,7750,3327,244,329
2021-01-09 07:38:34Z.610,0x8a030b,SJY182,0,0,P,7750,3327,244,329
2021-01-09 07:38:34Z.892,0x8a030b,SJY182,0,0,P,7800,3327,245,331
2021-01-09 07:38:35Z.146,0x8a030b,SJY182,0,0,P,7825,3327,245,331
2021-01-09 07:38:35Z.644,0x8a030b,SJY182,0,0,P,7775,3327,245,331
2021-01-09 07:38:35Z.952,0x8a030b,SJY182,0,0,P,7800,3327,245,331
2021-01-09 07:38:36Z.360,0x8a030b,SJY182,-6.07855,106.52767,P,7850,3327,245,332
2021-01-09 07:38:36Z.590,0x8a030b,SJY182,-6.07753,106.52718,P,7900,3327,245,332
2021-01-09 07:38:36Z.696,0x8a030b,SJY182,-6.07855,106.52767,P,7850,3327,245,332
2021-01-09 07:38:37Z.054,0x8a030b,SJY182,0,0,P,7900,3327,246,334
2021-01-09 07:38:37Z.148,0x8a030b,SJY182,0,0,P,7925,3327,246,334
2021-01-09 07:38:37Z.706,0x8a030b,SJY182,-6.07753,106.52718,P,7900,3327,245,332
2021-01-09 07:38:37Z.712,0x8a030b,SJY182,-6.07753,106.52718,P,7900,3327,245,332
2021-01-09 07:38:38Z.088,0x8a030b,SJY182,0,0,P,7975,3327,247,335
2021-01-09 07:38:38Z.336,0x8a030b,SJY182,-6.07581,106.52647,P,8000,3327,247,335
2021-01-09 07:38:39Z.056,0x8a030b,SJY182,0,0,P,8025,3327,248,336
2021-01-09 07:38:40Z.248,0x8a030b,SJY182,0,0,P,8100,3327,249,338
2021-01-09 07:38:40Z.354,0x8a030b,SJY182,-6.07411,106.52576,P,8075,3327,249,338
2021-01-09 07:38:40Z.578,0x8a030b,SJY182,0,0,P,8075,3327,249,338
2021-01-09 07:38:40Z.766,0x8a030b,SJY182,-6.07411,106.52576,P,8075,3327,249,338
2021-01-09 07:38:40Z.832,0x8a030b,SJY182,0,0,P,8075,3327,249,338
2021-01-09 07:38:41Z.164,0x8a030b,SJY182,0,0,P,8075,3327,249,338
2021-01-09 07:38:41Z.654,0x8a030b,SJY182,-6.07344,106.52552,P,8100,3327,249,338
2021-01-09 07:38:41Z.660,0x8a030b,SJY182,0,0,P,8125,3327,250,339
2021-01-09 07:38:42Z.052,0x8a030b,SJY182,0,0,P,8175,3327,251,341
2021-01-09 07:38:42Z.298,0x8a030b,SJY182,0,0,P,8175,3327,251,341
2021-01-09 07:38:42Z.328,0x8a030b,SJY182,0,0,P,8125,3327,250,339
2021-01-09 07:38:42Z.658,0x8a030b,SJY182,0,0,P,8175,3327,251,342
2021-01-09 07:38:42Z.708,0x8a030b,SJY182,-6.07091,106.5247,P,8200,3327,251,342
2021-01-09 07:38:43Z.138,0x8a030b,SJY182,0,0,P,8225,3327,251,342
2021-01-09 07:38:43Z.242,0x8a030b,SJY182,0,0,P,8225,3327,251,342
2021-01-09 07:38:43Z.864,0x8a030b,SJY182,-6.06976,106.52438,P,8250,3327,252,343
2021-01-09 07:38:44Z.134,0x8a030b,SJY182,0,0,P,8275,3327,252,343
2021-01-09 07:38:45Z.460,0x8a030b,SJY182,-6.06807,106.52395,P,8325,3327,253,345
2021-01-09 07:38:46Z.048,0x8a030b,SJY182,0,0,P,8300,3327,253,345
2021-01-09 07:38:46Z.332,0x8a030b,,0,0,N,8325,0,253,345
2021-01-09 07:38:46Z.336,0x8a030b,SJY182,-6.06748,106.52382,P,8325,3327,254,346
2021-01-09 07:38:46Z.428,0x8a030b,SJY182,-6.06807,106.52395,P,8325,3327,253,345
2021-01-09 07:38:46Z.478,0x8a030b,SJY182,0,0,P,8325,3327,254,346
2021-01-09 07:38:46Z.522,0x8a030b,SJY182,0,0,P,8375,3327,255,347
2021-01-09 07:38:46Z.532,0x8a030b,SJY182,0,0,P,8300,3327,252,343
2021-01-09 07:38:46Z.668,0x8a030b,SJY182,0,0,P,8350,3327,254,346
2021-01-09 07:38:46Z.782,0x8a030b,SJY182,-6.06692,106.52367,P,8350,3327,254,346
2021-01-09 07:38:48Z.150,0x8a030b,SJY182,0,0,P,8400,3327,255,347
2021-01-09 07:38:48Z.372,0x8a030b,SJY182,-6.06573,106.52344,P,8400,3327,255,347
2021-01-09 07:38:48Z.592,0x8a030b,SJY182,0,0,P,8425,3327,255,348
2021-01-09 07:38:48Z.922,0x8a030b,SJY182,0,0,P,8475,3327,255,349
2021-01-09 07:38:49Z.066,0x8a030b,SJY182,0,0,P,8475,3327,255,349
2021-01-09 07:38:49Z.456,0x8a030b,SJY182,-6.06385,106.52311,P,8475,3327,255,349
2021-01-09 07:38:49Z.772,0x8a030b,SJY182,0,0,P,8475,3327,255,349
2021-01-09 07:38:49Z.892,0x8a030b,,0,0,N,8475,0,255,348
2021-01-09 07:38:50Z.152,0x8a030b,SJY182,0,0,P,8475,3327,255,349
2021-01-09 07:38:50Z.208,0x8a030b,SJY182,0,0,P,8500,3327,256,351
2021-01-09 07:38:50Z.794,0x8a030b,SJY182,0,0,P,8550,3327,257,352
2021-01-09 07:38:51Z.126,0x8a030b,SJY182,0,0,P,8525,3327,256,351
2021-01-09 07:38:51Z.326,0x8a030b,SJY182,0,0,P,8575,3327,257,352
2021-01-09 07:38:52Z.042,0x8a030b,SJY182,0,0,P,8575,3327,257,352
2021-01-09 07:38:52Z.236,0x8a030b,SJY182,0,0,P,8600,3327,258,353
2021-01-09 07:38:52Z.260,0x8a030b,,0,0,P,8625,3327,258,353
2021-01-09 07:38:52Z.592,0x8a030b,SJY182,0,0,P,8625,3327,258,353
2021-01-09 07:38:52Z.762,0x8a030b,SJY182,0,0,P,8625,3327,258,353
2021-01-09 07:38:52Z.924,0x8a030b,SJY182,0,0,P,8600,3327,258,353
2021-01-09 07:38:53Z.092,0x8a030b,SJY182,-6.06006,106.52264,P,8600,3327,258,353
2021-01-09 07:38:53Z.130,0x8a030b,SJY182,0,0,P,8600,3327,258,353
2021-01-09 07:38:53Z.664,0x8a030b,SJY182,0,0,P,8650,3327,258,355
2021-01-09 07:38:54Z.070,0x8a030b,SJY182,-6.05775,106.52254,P,8700,3327,260,357
2021-01-09 07:38:54Z.080,0x8a030b,SJY182,0,0,P,8700,3327,260,357
2021-01-09 07:38:55Z.046,0x8a030b,SJY182,0,0,P,8750,3327,261,358
2021-01-09 07:38:55Z.242,0x8a030b,SJY182,0,0,P,8750,3327,261,358
2021-01-09 07:38:55Z.460,0x8a030b,SJY182,0,0,P,8750,3327,261,358
2021-01-09 07:38:55Z.908,0x8a030b,SJY182,0,0,P,8750,3327,261,358
2021-01-09 07:38:56Z.160,0x8a030b,SJY182,0,0,P,8800,3327,262,359
2021-01-09 07:38:56Z.242,0x8a030b,SJY182,0,0,P,8750,3327,261,358
2021-01-09 07:38:56Z.262,0x8a030b,,0,0,P,8750,3327,261,358
2021-01-09 07:38:56Z.760,0x8a030b,SJY182,0,0,P,8800,3327,262,359
2021-01-09 07:38:57Z.060,0x8a030b,SJY182,0,0,P,8850,3327,263,0
2021-01-09 07:38:57Z.536,0x8a030b,SJY182,-6.05426,106.52254,P,8825,3327,263,0
2021-01-09 07:38:57Z.748,0x8a030b,SJY182,-6.05314,106.52258,P,8875,3327,263,2
2021-01-09 07:38:57Z.962,0x8a030b,SJY182,0,0,P,8900,3327,263,2
2021-01-09 07:38:58Z.062,0x8a030b,SJY182,0,0,P,8900,3327,263,2
2021-01-09 07:38:58Z.412,0x8a030b,SJY182,-6.05314,106.52258,P,8875,3327,263,2
2021-01-09 07:38:58Z.760,0x8a030b,SJY182,0,0,P,8900,3327,264,3
2021-01-09 07:38:58Z.818,0x8a030b,SJY182,-6.05191,106.52264,P,8925,3327,264,3
2021-01-09 07:38:59Z.232,0x8a030b,SJY182,-6.05254,106.52263,P,8900,3327,263,2
2021-01-09 07:38:59Z.244,0x8a030b,SJY182,0,0,P,8900,3327,264,3
2021-01-09 07:38:59Z.546,0x8a030b,SJY182,-6.05191,106.52264,P,8925,3327,263,2
2021-01-09 07:39:00Z.062,0x8a030b,SJY182,0,0,P,8975,3327,265,4
2021-01-09 07:39:00Z.162,0x8a030b,SJY182,0,0,P,8950,3327,264,3
2021-01-09 07:39:01Z.052,0x8a030b,SJY182,0,0,P,9025,3327,266,6
2021-01-09 07:39:01Z.260,0x8a030b,SJY182,0,0,P,9050,3327,267,7
2021-01-09 07:39:01Z.758,0x8a030b,SJY182,0,0,P,9050,3327,267,7
2021-01-09 07:39:01Z.768,0x8a030b,SJY182,0,0,P,9050,3327,267,7
2021-01-09 07:39:01Z.894,0x8a030b,SJY182,-6.04821,106.52306,P,9075,3327,266,6
2021-01-09 07:39:01Z.966,0x8a030b,SJY182,0,0,P,9025,3327,266,6
2021-01-09 07:39:02Z.492,0x8a030b,SJY182,0,0,P,9100,3327,267,7
2021-01-09 07:39:02Z.684,0x8a030b,SJY182,0,0,P,9075,3327,267,7
2021-01-09 07:39:03Z.644,0x8a030b,SJY182,0,0,P,9125,3327,268,8
2021-01-09 07:39:03Z.670,0x8a030b,SJY182,0,0,P,9125,3327,268,8
2021-01-09 07:39:03Z.916,0x8a030b,SJY182,-6.04564,106.52348,P,9150,3327,268,9
2021-01-09 07:39:03Z.922,0x8a030b,SJY182,0,0,P,9150,3327,268,9
2021-01-09 07:39:04Z.138,0x8a030b,SJY182,0,0,P,9125,3327,268,8
2021-01-09 07:39:04Z.160,0x8a030b,SJY182,0,0,P,9175,3327,268,9
2021-01-09 07:39:04Z.296,0x8a030b,SJY182,0,0,P,9175,3327,268,9
2021-01-09 07:39:04Z.308,0x8a030b,SJY182,-6.04513,106.52358,P,9175,3327,268,9
2021-01-09 07:39:04Z.330,0x8a030b,SJY182,-6.04513,106.52358,P,9175,3327,268,9
2021-01-09 07:39:05Z.140,0x8a030b,SJY182,0,0,P,9200,3327,269,10
2021-01-09 07:39:06Z.142,0x8a030b,SJY182,0,0,P,9250,3327,270,11
2021-01-09 07:39:06Z.772,0x8a030b,SJY182,-6.04327,106.52391,P,9225,3327,269,10
2021-01-09 07:39:07Z.292,0x8a030b,SJY182,0,0,P,9300,3327,271,12
2021-01-09 07:39:07Z.440,0x8a030b,SJY182,-6.0412,106.52441,P,9300,3327,271,12
2021-01-09 07:39:07Z.448,0x8a030b,SJY182,-6.0412,106.52441,P,9300,3327,271,12
2021-01-09 07:39:07Z.472,0x8a030b,SJY182,0,0,P,9300,3327,271,12
2021-01-09 07:39:07Z.672,0x8a030b,SJY182,0,0,P,9300,3327,271,12
2021-01-09 07:39:08Z.166,0x8a030b,SJY182,0,0,P,9300,3327,271,12
2021-01-09 07:39:08Z.304,0x8a030b,SJY182,0,0,P,9350,3327,271,13
2021-01-09 07:39:08Z.652,0x8a030b,SJY182,0,0,P,9325,3327,271,13
2021-01-09 07:39:08Z.928,0x8a030b,SJY182,-6.0395,106.52486,P,9375,3327,271,14
2021-01-09 07:39:08Z.982,0x8a030b,SJY182,0,0,P,9325,3327,271,13
2021-01-09 07:39:09Z.106,0x8a030b,SJY182,-6.03997,106.52472,P,9350,3327,271,13
2021-01-09 07:39:09Z.150,0x8a030b,SJY182,0,0,P,9375,3327,271,14
2021-01-09 07:39:09Z.920,0x8a030b,SJY182,-6.03838,106.52514,P,9400,3327,270,11
2021-01-09 07:39:09Z.958,0x8a030b,SJY182,0,0,P,9425,3327,271,15
2021-01-09 07:39:10Z.290,0x8a030b,SJY182,-6.03778,106.52533,P,9425,3327,271,15
2021-01-09 07:39:10Z.306,0x8a030b,SJY182,-6.03778,106.52533,P,9425,3327,271,15
2021-01-09 07:39:10Z.668,0x8a030b,SJY182,0,0,P,9425,3327,271,15
2021-01-09 07:39:11Z.230,0x8a030b,SJY182,-6.03731,106.52547,P,9450,3327,272,16
2021-01-09 07:39:12Z.170,0x8a030b,SJY182,-6.03671,106.52567,P,9475,3327,272,16
2021-01-09 07:39:12Z.694,0x8a030b,SJY182,0,0,P,9500,3327,272,17
2021-01-09 07:39:13Z.070,0x8a030b,SJY182,-6.03429,106.52647,P,9550,3327,273,18
2021-01-09 07:39:13Z.260,0x8a030b,SJY182,0,0,P,9550,3327,273,19
2021-01-09 07:39:13Z.262,0x8a030b,SJY182,0,0,P,9550,3327,273,19
2021-01-09 07:39:13Z.362,0x8a030b,SJY182,0,0,P,9525,3327,273,18
2021-01-09 07:39:13Z.674,0x8a030b,SJY182,-6.03369,106.5267,P,9575,3327,273,19
2021-01-09 07:39:13Z.794,0x8a030b,SJY182,0,0,P,9550,3327,273,19
2021-01-09 07:39:14Z.258,0x8a030b,SJY182,-6.03369,106.5267,P,9575,3327,273,19
2021-01-09 07:39:14Z.278,0x8a030b,SJY182,0,0,P,9575,3327,273,19
2021-01-09 07:39:14Z.468,0x8a030b,SJY182,0,0,P,9550,3327,273,19
2021-01-09 07:39:14Z.692,0x8a030b,SJY182,-6.03369,106.5267,P,9575,3327,273,19
2021-01-09 07:39:14Z.798,0x8a030b,SJY182,0,0,P,9600,3327,274,20
2021-01-09 07:39:16Z.160,0x8a030b,SJY182,0,0,P,9625,3327,274,20
2021-01-09 07:39:16Z.414,0x8a030b,SJY182,-6.03033,106.52803,P,9675,3327,275,21
2021-01-09 07:39:16Z.430,0x8a030b,SJY182,-6.03033,106.52803,P,9675,3327,275,21
2021-01-09 07:39:16Z.586,0x8a030b,SJY182,0,0,P,9650,3327,275,21
2021-01-09 07:39:16Z.758,0x8a030b,SJY182,0,0,P,9675,3327,275,21
2021-01-09 07:39:17Z.260,0x8a030b,SJY182,0,0,P,9675,3327,275,21
2021-01-09 07:39:17Z.280,0x8a030b,SJY182,0,0,P,9700,3327,276,22
2021-01-09 07:39:17Z.784,0x8a030b,SJY182,0,0,P,9700,3327,276,22
2021-01-09 07:39:18Z.142,0x8a030b,SJY182,0,0,P,9725,3327,276,23
2021-01-09 07:39:18Z.924,0x8a030b,SJY182,-6.02754,106.52931,P,9750,3327,278,24
2021-01-09 07:39:18Z.962,0x8a030b,SJY182,0,0,P,9725,3327,276,23
2021-01-09 07:39:19Z.070,0x8a030b,SJY182,0,0,P,9775,3327,278,24
2021-01-09 07:39:19Z.472,0x8a030b,SJY182,-6.02682,106.52968,P,9775,3327,278,24
2021-01-09 07:39:19Z.474,0x8a030b,SJY182,-6.02754,106.52931,P,9750,3327,278,24
2021-01-09 07:39:19Z.660,0x8a030b,SJY182,0,0,P,9775,3327,279,25
2021-01-09 07:39:19Z.772,0x8a030b,SJY182,0,0,P,9775,3327,278,24
2021-01-09 07:39:19Z.866,0x8a030b,SJY182,-6.02754,106.52931,P,9750,3327,278,24
2021-01-09 07:39:20Z.020,0x8a030b,SJY182,-6.02682,106.52968,P,9775,3327,278,24
2021-01-09 07:39:20Z.238,0x8a030b,SJY182,0,0,P,9800,3327,279,25
2021-01-09 07:39:20Z.440,0x8a030b,SJY182,-6.02637,106.52991,P,9800,3327,279,25
2021-01-09 07:39:21Z.264,0x8a030b,SJY182,0,0,P,9825,3327,279,27
2021-01-09 07:39:22Z.280,0x8a030b,SJY182,-6.02363,106.53139,P,9875,3327,280,28
2021-01-09 07:39:22Z.556,0x8a030b,SJY182,0,0,P,9875,3327,280,28
2021-01-09 07:39:22Z.690,0x8a030b,SJY182,-6.02316,106.53163,P,9875,3327,281,29
2021-01-09 07:39:22Z.782,0x8a030b,SJY182,-6.02363,106.53139,P,9875,3327,280,28
2021-01-09 07:39:22Z.962,0x8a030b,SJY182,0,0,P,9875,3327,279,27
2021-01-09 07:39:23Z.206,0x8a030b,SJY182,-6.02316,106.53163,P,9875,3327,281,29
2021-01-09 07:39:23Z.268,0x8a030b,SJY182,0,0,P,9900,3327,282,30
2021-01-09 07:39:23Z.758,0x8a030b,SJY182,-6.02316,106.53163,P,9875,3327,281,29
2021-01-09 07:39:24Z.184,0x8a030b,SJY182,-6.02149,106.53262,P,9925,3327,282,30
2021-01-09 07:39:24Z.396,0x8a030b,SJY182,0,0,P,9925,3327,281,31
2021-01-09 07:39:24Z.782,0x8a030b,SJY182,0,0,P,9925,3327,281,31
2021-01-09 07:39:25Z.082,0x8a030b,SJY182,0,0,P,9925,3327,282,30
2021-01-09 07:39:25Z.252,0x8a030b,SJY182,0,0,P,9950,3327,281,31
2021-01-09 07:39:25Z.666,0x8a030b,SJY182,0,0,P,9975,3327,281,31
2021-01-09 07:39:25Z.956,0x8a030b,SJY182,-6.02,106.53354,P,9975,3327,281,31
2021-01-09 07:39:25Z.978,0x8a030b,SJY182,-6.02,106.53354,P,9975,3327,281,31
2021-01-09 07:39:26Z.246,0x8a030b,SJY182,0,0,P,9975,3327,281,31
2021-01-09 07:39:26Z.558,0x8a030b,SJY182,-6.01936,106.53396,P,10000,3327,282,32
2021-01-09 07:39:26Z.748,0x8a030b,SJY182,0,0,P,10000,3327,282,32
2021-01-09 07:39:27Z.260,0x8a030b,SJY182,0,0,P,10025,3327,282,33
2021-01-09 07:39:27Z.634,0x8a030b,SJY182,0,0,P,10000,3327,281,31
2021-01-09 07:39:28Z.156,0x8a030b,SJY182,0,0,P,10075,3327,283,34
2021-01-09 07:39:28Z.226,0x8a030b,SJY182,0,0,P,10075,3327,283,34
2021-01-09 07:39:28Z.320,0x8a030b,SJY182,0,0,P,10075,3327,283,34
2021-01-09 07:39:28Z.610,0x8a030b,SJY182,-6.01666,106.53582,P,10075,3327,283,34
2021-01-09 07:39:29Z.058,0x8a030b,SJY182,0,0,P,10100,3327,283,35
2021-01-09 07:39:29Z.124,0x8a030b,SJY182,-6.01666,106.53582,P,10075,3327,283,34
2021-01-09 07:39:29Z.230,0x8a030b,SJY182,-6.01602,106.53629,P,10100,3327,283,35
2021-01-09 07:39:29Z.238,0x8a030b,SJY182,0,0,P,10100,3327,284,36
2021-01-09 07:39:30Z.256,0x8a030b,SJY182,-6.01487,106.53717,P,10125,3327,284,36
2021-01-09 07:39:30Z.268,0x8a030b,SJY182,0,0,P,10100,3327,284,36
2021-01-09 07:39:30Z.846,0x8a030b,SJY182,-6.01547,106.53671,P,10100,3327,284,36
2021-01-09 07:39:31Z.228,0x8a030b,SJY182,0,0,P,10175,3327,284,38
2021-01-09 07:39:31Z.536,0x8a030b,,0,0,N,10150,0,284,36
2021-01-09 07:39:31Z.682,0x8a030b,SJY182,0,0,P,10150,3327,284,37
2021-01-09 07:39:31Z.748,0x8a030b,SJY182,0,0,P,10175,3327,284,38
2021-01-09 07:39:31Z.748,0x8a030b,SJY182,-6.01329,106.5384,P,10175,3327,284,38
2021-01-09 07:39:32Z.120,0x8a030b,SJY182,0,0,P,10175,3327,284,38
2021-01-09 07:39:33Z.042,0x8a030b,SJY182,0,0,P,10200,3327,284,38
2021-01-09 07:39:33Z.360,0x8a030b,SJY182,-6.01268,106.53889,P,10200,3327,284,38
2021-01-09 07:39:33Z.860,0x8a030b,SJY182,0,0,P,10225,3327,284,36
2021-01-09 07:39:34Z.060,0x8a030b,SJY182,0,0,P,10225,3327,284,40
2021-01-09 07:39:34Z.196,0x8a030b,SJY182,-6.01087,106.54044,P,10250,3327,284,40
2021-01-09 07:39:34Z.226,0x8a030b,SJY182,-6.01176,106.53968,P,10225,3327,284,39
2021-01-09 07:39:34Z.386,0x8a030b,SJY182,0,0,P,10250,3327,284,36
2021-01-09 07:39:34Z.660,0x8a030b,SJY182,0,0,P,10275,3327,284,41
2021-01-09 07:39:34Z.678,0x8a030b,SJY182,0,0,P,10275,3327,284,41
2021-01-09 07:39:34Z.690,0x8a030b,SJY182,-6.01048,106.5408,P,10275,3327,284,41
2021-01-09 07:39:34Z.738,0x8a030b,SJY182,0,0,P,10250,3327,284,41
2021-01-09 07:39:35Z.140,0x8a030b,SJY182,0,0,P,10250,3327,284,41
2021-01-09 07:39:35Z.282,0x8a030b,SJY182,0,0,P,10300,3327,284,42
2021-01-09 07:39:35Z.692,0x8a030b,SJY182,-6.00952,106.54167,P,10300,3327,284,42
2021-01-09 07:39:35Z.762,0x8a030b,SJY182,0,0,P,10300,3327,284,42
2021-01-09 07:39:36Z.056,0x8a030b,SJY182,0,0,P,10275,3327,284,41
2021-01-09 07:39:36Z.912,0x8a030b,SJY182,-6.00874,106.54243,P,10325,3327,284,42
2021-01-09 07:39:37Z.146,0x8a030b,SJY182,0,0,P,10350,3327,284,43
2021-01-09 07:39:37Z.944,0x8a030b,SJY182,-6.00769,106.54341,P,10375,3327,284,43
2021-01-09 07:39:38Z.344,0x8a030b,SJY182,-6.00732,106.54378,P,10375,3327,284,44
2021-01-09 07:39:38Z.360,0x8a030b,SJY182,-6.00732,106.54378,P,10375,3327,284,44
2021-01-09 07:39:38Z.424,0x8a030b,SJY182,-6.00687,106.5443,P,10400,3327,284,44
2021-01-09 07:39:38Z.646,0x8a030b,SJY182,0,0,P,10400,3327,284,44
2021-01-09 07:39:39Z.520,0x8a030b,SJY182,-6.0064,106.54475,P,10425,3327,284,45
2021-01-09 07:39:39Z.618,0x8a030b,SJY182,0,0,P,10450,3327,285,45
2021-01-09 07:39:39Z.928,0x8a030b,SJY182,-6.0064,106.54475,P,10425,3327,284,45
2021-01-09 07:39:40Z.120,0x8a030b,SJY182,0,0,P,10450,3327,285,45
2021-01-09 07:39:40Z.512,0x8a030b,SJY182,0,0,P,10475,3327,284,46
2021-01-09 07:39:40Z.618,0x8a030b,SJY182,0,0,P,10450,3327,285,45
2021-01-09 07:39:41Z.004,0x8a030b,SJY182,-6.00449,106.54676,P,10475,3327,284,46
2021-01-09 07:39:41Z.022,0x8a030b,SJY182,0,0,P,10475,3327,284,46
2021-01-09 07:39:41Z.148,0x8a030b,SJY182,0,0,P,10500,3327,284,46
2021-01-09 07:39:41Z.564,0x8a030b,SJY182,0,0,P,10475,3327,284,46
2021-01-09 07:39:41Z.884,0x8a030b,SJY182,0,0,P,10500,3327,284,46
2021-01-09 07:39:42Z.386,0x8a030b,SJY182,-6.00412,106.54716,P,10500,3327,284,46
2021-01-09 07:39:42Z.680,0x8a030b,SJY182,-6.00296,106.54839,P,10525,3327,284,47
2021-01-09 07:39:43Z.256,0x8a030b,SJY182,0,0,P,10550,3327,285,47
2021-01-09 07:39:43Z.680,0x8a030b,SJY182,-6.00206,106.54937,P,10550,3327,285,47
2021-01-09 07:39:43Z.684,0x8a030b,SJY182,-6.00206,106.54937,P,10550,3327,285,47
2021-01-09 07:39:44Z.152,0x8a030b,SJY182,0,0,P,10575,3327,285,47
2021-01-09 07:39:44Z.174,0x8a030b,SJY182,-6.00206,106.54937,P,10550,3327,285,47
2021-01-09 07:39:44Z.248,0x8a030b,SJY182,-6.0016,106.54988,P,10575,3327,285,47
2021-01-09 07:39:44Z.254,0x8a030b,SJY182,0,0,P,10575,3327,285,47
2021-01-09 07:39:44Z.998,0x8a030b,SJY182,0,0,P,10575,3327,284,47
2021-01-09 07:39:45Z.348,0x8a030b,SJY182,-6.0011,106.55048,P,10600,3327,284,47
2021-01-09 07:39:46Z.424,0x8a030b,SJY182,0,0,P,10625,3327,285,47
2021-01-09 07:39:46Z.846,0x8a030b,SJY182,0,0,P,10625,3327,285,47
2021-01-09 07:39:46Z.864,0x8a030b,SJY182,-6.00009,106.55155,P,10625,3327,285,47
2021-01-09 07:39:46Z.896,0x8a030b,SJY182,-5.99919,106.55251,P,10625,3327,285,47
2021-01-09 07:39:46Z.906,0x8a030b,SJY182,-5.99919,106.55251,P,10625,3327,285,47
2021-01-09 07:39:46Z.960,0x8a030b,SJY182,0,0,P,10625,3327,285,47
2021-01-09 07:39:47Z.038,0x8a030b,SJY182,-5.99919,106.55251,P,10625,3327,285,47
2021-01-09 07:39:47Z.342,0x8a030b,SJY182,-5.99886,106.5529,P,10650,3327,285,47
2021-01-09 07:39:47Z.654,0x8a030b,SJY182,0,0,P,10650,3327,285,47
2021-01-09 07:39:49Z.038,0x8a030b,SJY182,0,0,P,10675,3327,286,47
2021-01-09 07:39:49Z.326,0x8a030b,SJY182,0,0,P,10675,3327,286,47
2021-01-09 07:39:49Z.386,0x8a030b,SJY182,0,0,P,10675,3327,286,47
2021-01-09 07:39:49Z.554,0x8a030b,SJY182,-5.9973,106.55458,P,10675,3327,286,47
2021-01-09 07:39:50Z.042,0x8a030b,SJY182,0,0,P,10700,3327,286,46
2021-01-09 07:39:50Z.142,0x8a030b,SJY182,0,0,P,10700,3327,286,46
2021-01-09 07:39:50Z.294,0x8a030b,SJY182,0,0,P,10700,3327,286,46
2021-01-09 07:39:50Z.468,0x8a030b,SJY182,-5.99639,106.55554,P,10700,3327,286,46
2021-01-09 07:39:50Z.480,0x8a030b,SJY182,-5.99639,106.55554,P,10700,3327,286,46
2021-01-09 07:39:51Z.030,0x8a030b,SJY182,-5.99583,106.55611,P,10700,3327,286,46
2021-01-09 07:39:51Z.662,0x8a030b,SJY182,0,0,P,10725,3327,287,46
2021-01-09 07:39:51Z.986,0x8a030b,SJY182,0,0,P,10250,3327,284,36
2021-01-09 07:39:52Z.112,0x8a030b,SJY182,0,0,P,10725,3327,287,46
2021-01-09 07:39:52Z.114,0x8a030b,SJY182,0,0,P,10725,3327,287,46
2021-01-09 07:39:52Z.272,0x8a030b,SJY182,0,0,P,10725,3327,287,46
2021-01-09 07:39:52Z.598,0x8a030b,SJY182,0,0,P,10750,3327,287,46
2021-01-09 07:39:53Z.164,0x8a030b,SJY182,0,0,P,10750,3327,287,45
2021-01-09 07:39:53Z.622,0x8a030b,SJY182,-5.99396,106.55803,P,10750,3327,287,46
2021-01-09 07:39:54Z.072,0x8a030b,SJY182,0,0,P,10750,3327,287,45
2021-01-09 07:39:54Z.242,0x8a030b,SJY182,-5.99248,106.55952,P,10775,3327,287,44
2021-01-09 07:39:54Z.262,0x8a030b,SJY182,0,0,P,10750,3327,287,44
2021-01-09 07:39:54Z.654,0x8a030b,SJY182,0,0,P,10775,3327,287,43
2021-01-09 07:39:55Z.182,0x8a030b,SJY182,-5.99197,106.55995,P,10775,3327,287,43
2021-01-09 07:39:55Z.322,0x8a030b,SJY182,-5.99135,106.56049,P,10800,3327,287,43
2021-01-09 07:39:55Z.678,0x8a030b,SJY182,-5.99135,106.56049,P,10800,3327,287,43
2021-01-09 07:39:56Z.090,0x8a030b,SJY182,0,0,P,10800,3327,287,42
2021-01-09 07:39:56Z.134,0x8a030b,SJY182,0,0,P,10800,3327,287,42
2021-01-09 07:39:56Z.346,0x8a030b,SJY182,-5.9908,106.56105,P,10800,3327,287,42
